56,126,59,114,72,19,93,11,86,7,1
63,1,58,86,3,2,89,42,97,13,0
70,68,56,62,112,99,34,47,4,5,0
26,61,14,11,44,102,138,43,1,59,0
44,28,27,13,75,84,20,9,2,99,1
8,31,37,6,21,22,44,47,26,20,1
97,119,104,120,64,128,51,106,84,41,1
86,43,14,135,70,11,108,100,105,64,0
84,93,96,128,14,85,25,13,101,48,0
50,44,30,47,113,86,13,71,11,128,1
53,86,64,1,59,14,98,87,23,104,1
31,54,27,30,25,42,129,102,135,59,1
27,105,35,59,1,50,77,30,47,48,1
16,26,17,42,75,98,21,135,84,30,0
11,100,84,120,128,6,14,59,74,78,0
79,6,30,59,28,36,97,63,71,32,1
30,93,74,14,73,70,84,68,26,97,0
50,100,36,106,6,5,41,34,22,21,0
14,10,84,104,12,15,68,105,44,91,1
105,64,8,123,75,17,102,62,96,70,1
41,22,95,85,34,35,8,27,84,29,0
35,136,14,67,119,84,37,55,137,30,0
14,54,91,86,21,34,138,129,72,7,1
74,19,41,27,32,58,87,23,35,7,1
50,74,93,86,21,100,35,106,14,78,1
104,44,53,13,101,138,120,84,47,85,0
7,36,58,136,27,2,48,87,123,11,0
100,80,87,56,21,60,31,1,113,53,0
101,138,27,18,96,11,104,86,54,121,1
8,19,128,104,11,22,83,32,54,25,0
6,64,8,28,63,32,76,22,123,26,0
138,87,36,14,109,6,1,85,34,32,1
21,74,41,86,14,42,9,76,20,129,0
6,70,36,9,30,102,14,63,75,22,0
5,64,16,53,67,113,59,101,45,93,1
49,35,86,84,67,87,47,59,9,44,0
8,105,86,46,27,7,60,19,47,5,0
53,31,36,14,10,123,64,99,5,70,0
27,32,94,11,83,69,30,67,71,75,1
106,14,96,1,105,32,97,101,100,5,0
102,36,99,72,105,44,20,65,28,25,1
104,85,4,30,28,44,32,14,54,74,0
81,64,94,56,30,106,7,18,14,44,1
86,70,120,74,27,69,101,34,8,23,0
56,27,112,101,23,123,2,5,91,90,0
35,83,74,47,14,43,21,26,108,104,1
72,10,121,42,13,68,120,1,16,44,0
20,74,106,31,136,14,67,35,30,100,0
47,104,28,101,75,88,62,94,58,86,0
46,72,56,111,96,33,1,73,74,106,0
7,93,5,129,27,50,2,9,70,48,1
101,114,37,75,35,86,6,3,96,62,1
120,2,36,1,14,26,101,135,35,77,0
2,76,11,14,84,83,56,60,39,1,1
5,62,97,19,21,22,49,53,83,52,0
1,14,97,57,86,121,39,35,119,30,1
31,98,114,17,27,101,74,128,2,49,1
84,86,8,17,129,44,62,9,64,135,0
10,64,76,123,102,47,20,37,1,14,0
138,85,62,39,128,14,101,11,41,13,1
71,11,38,83,19,8,69,26,105,5,1
83,49,138,1,22,30,53,44,105,135,1
30,32,97,44,53,99,101,6,71,36,0
88,8,35,10,20,76,27,63,69,32,1
6,120,5,86,81,71,56,50,97,82,0
74,99,21,63,6,47,22,85,113,12,0
44,2,105,59,86,93,106,21,71,112,0
42,101,123,104,76,28,30,54,26,11,1
68,26,114,11,97,76,87,10,30,98,1
6,14,20,22,2,8,64,44,49,26,0
14,8,29,5,42,21,26,22,30,47,0
15,53,64,106,93,54,44,75,101,62,0
110,68,93,126,104,114,87,17,1,85,0
6,80,135,83,105,114,104,106,121,27,1
53,39,86,123,19,29,49,43,59,1,0
27,11,135,4,14,83,85,53,67,74,1
8,123,106,50,19,56,46,31,104,68,0
6,18,36,9,41,53,8,106,75,25,0
36,100,8,9,5,101,4,26,2,138,0
136,8,86,14,51,62,32,36,99,108,1
56,105,94,88,1,8,68,58,62,35,1
36,11,67,41,94,104,2,63,93,47,1
106,9,10,104,107,102,66,51,6,44,0
101,120,64,16,70,83,5,114,32,104,1
59,91,14,54,19,80,138,56,63,64,0
102,41,21,88,25,42,64,36,35,100,0
126,21,14,64,90,56,105,72,80,68,0
78,138,9,90,42,101,22,14,44,27,0
54,71,29,101,10,30,41,109,4,63,1
36,114,34,83,56,8,108,9,11,64,0
38,104,2,27,36,46,57,48,30,50,0
36,108,114,41,97,81,69,120,19,6,1
58,106,34,101,18,32,37,11,7,108,0
106,10,38,37,74,1,128,97,19,135,0
36,99,53,105,32,29,101,74,93,121,1
110,102,15,87,12,123,6,10,32,100,1
22,104,44,71,123,41,11,14,5,32,0
29,30,42,59,123,56,83,26,34,36,0
62,56,120,93,126,76,86,17,35,27,1
104,35,45,67,29,46,11,17,47,88,1
109,40,104,101,86,12,136,123,126,14,1
67,104,51,18,56,70,68,41,11,84,1
85,91,63,109,30,52,10,8,106,36,1
62,31,42,36,72,104,13,64,9,44,0
82,47,11,113,31,27,6,95,61,9,0
88,54,114,5,13,75,104,76,41,26,0
46,58,97,138,51,76,16,107,5,128,0
27,56,30,104,6,11,112,43,54,16,1
36,47,102,86,84,12,22,75,28,21,1
79,14,54,35,75,137,104,123,138,86,1
121,23,26,1,75,91,49,56,20,6,0
123,85,106,1,55,84,111,11,100,110,1
45,1,9,49,119,75,11,67,52,37,0
30,129,7,123,80,17,37,2,6,26,1
74,26,56,66,32,96,27,22,53,36,0
38,32,54,22,9,67,76,49,26,123,0
26,45,32,85,135,22,4,72,98,19,0
14,6,87,7,59,42,21,30,86,99,0
111,56,77,30,59,33,6,73,100,71,1
100,11,97,30,59,113,107,77,57,18,0
68,75,114,69,32,56,26,27,106,108,1
17,47,38,41,85,26,70,52,51,43,1
74,101,75,85,49,82,79,68,61,14,1
44,22,30,47,42,31,18,20,6,36,1
31,98,42,84,106,70,5,17,71,90,0
6,20,64,8,35,29,37,22,14,47,1
8,30,2,42,14,6,31,47,21,35,0
1,5,84,32,128,85,46,26,129,126,1
59,30,101,1,11,17,56,36,75,84,0
64,67,11,22,30,6,14,60,50,35,0
135,14,123,1,9,85,26,128,74,10,0
47,104,87,41,35,44,85,86,129,62,0
108,59,36,120,64,29,74,8,72,30,0
62,21,44,5,84,22,26,69,71,1,1
84,35,41,81,64,18,56,44,83,26,1
14,74,45,49,10,96,18,101,75,73,1
76,28,138,26,64,70,84,9,105,98,1
37,42,65,51,104,10,19,86,43,106,0
101,67,66,36,44,55,26,21,42,45,0
12,123,31,76,98,22,90,37,41,81,0
31,33,97,105,25,75,26,42,30,12,1
93,7,50,5,21,30,2,40,70,72,0
31,47,44,18,120,62,8,11,34,37,1
74,113,1,11,5,137,47,72,120,45,1
108,5,25,26,1,40,97,138,44,30,0
110,106,46,92,95,48,33,89,119,15,0
34,69,6,31,90,79,44,120,30,11,0
54,114,22,79,97,61,16,84,56,52,1
8,84,129,17,30,2,7,87,1,56,0
29,9,120,21,93,111,11,2,70,20,1
100,64,98,95,32,97,84,14,34,67,0
44,37,11,4,45,72,15,101,136,67,0
50,106,104,7,11,84,56,93,86,96,0
111,67,34,2,40,53,35,58,94,105,1
77,83,21,8,23,87,137,56,72,27,0
9,123,44,106,69,112,29,31,94,35,1
62,6,69,84,75,121,105,129,8,59,1
101,3,138,99,22,45,75,11,87,85,0
98,28,2,48,105,8,27,96,84,101,0
70,136,29,64,52,83,48,105,126,135,0
136,62,12,19,30,78,97,11,22,35,1
41,114,71,26,30,6,100,55,31,99,0
84,9,33,16,36,26,17,60,10,30,1
135,21,9,47,7,109,81,26,37,31,0
82,4,86,17,41,36,8,112,101,119,0
98,109,9,86,56,75,67,17,50,42,0
70,36,41,79,119,137,75,97,37,1,1
21,72,30,42,86,7,100,62,67,22,1
35,5,2,26,44,34,33,80,28,70,1
74,41,138,113,63,26,47,86,11,67,0
55,75,109,2,57,20,99,21,137,7,1
8,40,84,22,1,69,44,32,53,64,0
95,36,26,21,2,70,126,60,121,123,1
30,5,42,14,113,67,119,34,74,2,1
85,136,48,14,123,17,57,138,120,9,0
19,52,14,5,30,74,1,64,86,18,1
14,9,6,22,41,28,47,56,98,26,1
106,51,87,12,33,85,79,65,6,96,1
67,71,11,31,102,29,68,59,44,23,0
48,59,50,91,106,114,86,71,14,35,1
20,28,27,85,5,101,114,35,107,113,0
64,16,47,36,105,95,62,14,89,123,1
22,1,86,136,60,40,80,41,101,62,1
54,2,86,120,121,80,105,96,8,87,0
120,36,54,87,96,137,26,28,67,21,1
14,7,67,32,39,11,10,91,2,138,1
2,26,138,75,33,20,14,104,112,113,0
40,8,121,95,14,44,23,84,69,87,1
36,30,97,105,44,11,103,123,70,14,1
136,41,45,123,104,48,85,6,65,62,0
14,67,84,119,93,71,35,99,101,91,1
99,34,1,52,22,30,67,11,14,19,1
114,91,135,11,42,14,126,101,34,70,1
9,76,71,72,32,8,81,106,62,88,1
6,14,9,50,36,74,2,138,30,100,0
97,96,84,68,44,17,64,93,35,123,0
129,90,1,72,71,108,106,26,67,75,1
55,138,73,97,44,75,100,30,54,2,0
138,128,85,30,56,105,10,14,44,47,1
35,41,5,102,75,52,83,12,96,11,1
4,45,44,40,34,32,119,93,7,36,1
82,123,85,87,8,6,74,35,22,30,1
14,106,89,64,9,17,11,1,99,27,0
97,128,74,18,76,48,75,29,13,20,0
70,84,101,74,104,30,107,54,93,26,1
7,35,36,128,26,1,102,41,34,64,0
28,56,8,71,9,30,126,52,41,35,1
30,100,59,108,6,53,14,11,98,50,1
66,30,9,21,67,97,39,25,44,85,1
20,6,64,44,8,5,22,21,37,47,1
14,20,10,21,90,61,103,35,66,25,1
18,60,58,32,89,62,21,83,29,12,1
35,2,9,32,48,94,62,123,44,16,1
40,26,2,41,45,70,36,119,14,84,1
83,32,8,86,135,1,35,137,37,31,0
70,19,120,5,88,8,128,2,39,112,1
33,74,44,63,104,14,86,77,20,28,0
129,40,58,11,39,56,49,71,65,35,0
14,70,106,84,87,82,99,85,89,64,0
135,56,87,84,22,67,35,42,13,98,0
35,81,26,86,70,32,11,85,98,34,1
43,9,14,44,86,84,75,90,73,109,0
44,21,26,36,6,2,94,63,104,75,1
7,18,85,10,95,83,16,46,114,32,0
2,40,76,93,79,18,37,53,15,32,1
69,26,11,44,72,52,16,14,97,67,0
2,44,8,37,5,6,14,47,42,30,0
104,70,74,14,26,35,2,121,44,113,0
58,32,37,106,107,14,62,41,98,5,1
58,74,2,27,56,44,110,34,72,50,0
9,41,86,29,74,121,7,17,63,87,1
73,119,38,44,56,94,26,62,63,8,0
14,59,35,12,123,1,88,126,41,23,0
15,105,11,10,23,76,69,30,53,19,1
69,2,48,84,99,87,93,57,43,11,0
9,14,12,30,108,32,42,20,11,4,1
123,85,47,27,1,33,4,26,14,109,1
129,30,6,91,44,10,53,14,74,120,1
28,34,86,129,93,128,101,2,26,6,0
66,84,99,4,92,107,29,58,13,49,1
30,36,14,1,59,93,42,101,43,9,1
50,67,70,9,11,109,34,104,138,83,0
14,46,44,60,86,36,7,35,71,98,0
7,19,44,34,105,137,62,63,26,30,1
2,30,74,18,123,21,76,104,52,93,1
42,50,34,84,1,101,37,67,47,2,0
59,17,4,63,106,105,47,71,6,87,1
90,137,73,128,11,64,76,31,114,4,0
95,98,18,67,45,6,2,42,86,32,1
14,123,11,44,128,38,21,106,64,93,1
1,75,30,23,97,100,11,8,72,26,1
26,71,90,32,108,22,72,20,105,74,0
2,68,37,6,47,138,85,35,100,114,0
8,21,33,40,11,42,35,93,9,5,0
59,49,56,44,138,123,2,34,1,45,1
126,31,7,105,109,91,9,75,8,104,1
61,121,76,91,138,14,87,100,137,73,1
99,91,35,59,14,4,30,68,7,63,0
76,39,64,44,49,123,6,104,91,138,0
42,56,12,26,35,14,40,50,36,123,0
10,99,100,138,71,59,56,8,119,13,0
75,42,85,86,6,129,27,94,84,44,0
5,119,21,74,9,13,100,109,87,128,1
4,97,93,43,30,101,51,75,6,87,0
82,81,105,64,41,34,48,1,86,77,0
70,9,106,50,35,36,80,68,16,8,1
93,37,30,14,11,72,129,44,114,64,0
100,128,11,43,110,54,17,75,14,86,0
67,69,22,86,102,93,97,26,110,74,0
85,67,43,86,129,22,28,47,5,114,0
99,30,25,40,8,120,31,14,104,18,1
64,27,60,54,39,28,7,83,21,67,0
32,105,19,94,71,14,2,138,86,103,1
100,106,80,35,27,2,22,9,86,44,0
44,86,22,112,54,65,35,1,71,79,1
123,106,11,75,8,48,108,86,126,32,0
93,120,19,63,105,96,28,30,109,35,0
104,14,11,71,35,28,22,27,56,101,0
57,4,52,99,35,112,71,22,72,75,0
1,26,80,98,88,95,62,96,14,40,0
11,26,35,5,68,105,112,71,54,14,1
89,11,85,88,121,129,98,69,17,6,0
54,85,1,64,47,5,46,129,50,67,0
59,80,56,5,14,64,23,60,86,10,0
59,11,44,86,25,85,62,14,32,26,0
5,11,32,109,31,25,8,30,37,105,0
49,86,26,56,84,138,9,31,69,98,0
128,110,46,86,44,71,104,91,50,101,1
34,135,31,45,4,104,49,63,129,30,0
2,54,5,119,34,27,46,45,59,4,0
64,21,82,86,71,62,113,7,28,56,0
59,13,47,135,101,126,84,17,23,106,1
1,114,11,27,14,138,105,87,74,23,1
75,104,123,48,76,30,1,11,5,137,0
97,114,123,21,10,128,74,106,70,104,0
15,47,59,126,46,8,27,3,86,16,1
102,67,36,86,123,64,23,138,70,69,1
93,100,27,70,76,54,19,105,101,28,0
114,14,68,23,87,13,8,35,102,128,0
19,138,60,93,14,27,28,126,5,6,0
8,72,76,43,25,44,75,20,11,63,1
34,10,72,53,105,108,32,22,47,12,0
93,113,52,27,1,63,19,28,5,37,1
4,25,71,76,104,74,41,29,101,123,0
21,11,135,31,67,7,58,34,9,6,1
19,54,11,137,31,80,64,6,93,35,1
123,50,53,11,22,2,98,114,35,37,0
101,104,68,26,99,34,30,60,93,71,1
62,22,6,85,28,19,17,89,3,128,1
21,44,35,84,40,19,74,67,28,97,1
75,19,86,58,41,123,26,1,106,16,0
128,8,46,84,105,68,138,54,26,35,1
31,85,89,11,8,36,35,3,54,22,1
59,56,119,9,135,86,70,34,18,26,1
98,64,74,33,138,43,11,104,14,120,1
71,1,113,83,62,26,47,72,99,36,1
15,120,82,135,2,119,33,34,68,47,1
80,75,68,22,44,70,58,86,26,138,1
87,106,58,73,75,100,14,11,7,28,0
80,6,36,49,106,89,68,19,110,27,1
60,109,36,101,75,44,23,35,19,50,1
15,17,60,1,86,68,135,43,99,34,1
68,47,95,71,4,63,64,61,81,30,1
