1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
94,119,74,78,84,114,27,67,128,71,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
94,119,74,78,84,114,27,67,128,71,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
1,27,9,38,114,4,29,21,39,51,1
47,114,5,128,2,108,82,86,4,87,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
47,114,5,128,2,108,82,86,4,87,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
36,67,98,30,109,72,135,95,58,21,1
47,114,5,128,2,108,82,86,4,87,1
107,86,11,73,28,74,19,128,42,53,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
47,114,5,128,2,108,82,86,4,87,1
107,86,11,73,28,74,19,128,42,53,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
47,114,5,128,2,108,82,86,4,87,1
107,86,11,73,28,74,19,128,42,53,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
47,114,5,128,2,108,82,86,4,87,1
107,86,11,73,28,74,19,128,42,53,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
47,114,5,128,2,108,82,86,4,87,1
107,86,11,73,28,74,19,128,42,53,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
47,114,5,128,2,108,82,86,4,87,1
107,86,11,73,28,74,19,128,42,53,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
47,114,5,128,2,108,82,86,4,87,1
107,86,11,73,28,74,19,128,42,53,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
47,114,5,128,2,108,82,86,4,87,1
107,86,11,73,28,74,19,128,42,53,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
47,114,5,128,2,108,82,86,4,87,1
107,86,11,73,28,74,19,128,42,53,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
47,114,5,128,2,108,82,86,4,87,1
107,86,11,73,28,74,19,128,42,53,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
47,114,5,128,2,108,82,86,4,87,1
107,86,11,73,28,74,19,128,42,53,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
47,114,5,128,2,108,82,86,4,87,1
107,86,11,73,28,74,19,128,42,53,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
47,114,5,128,2,108,82,86,4,87,1
107,86,11,73,28,74,19,128,42,53,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
47,114,5,128,2,108,82,86,4,87,1
107,86,11,73,28,74,19,128,42,53,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
47,114,5,128,2,108,82,86,4,87,1
107,86,11,73,28,74,19,128,42,53,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
47,114,5,128,2,108,82,86,4,87,1
107,86,11,73,28,74,19,128,42,53,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
70,29,31,85,11,40,99,23,38,35,1
36,2,31,100,70,71,7,54,39,45,1
47,114,5,128,2,108,82,86,4,87,1
107,86,11,73,28,74,19,128,42,53,1
63,9,19,99,68,121,128,84,18,70,1
76,99,113,37,31,89,5,107,56,105,1
66,108,6,9,13,99,45,32,74,42,0
74,35,14,66,114,109,93,30,100,71,0
1,16,101,6,9,42,8,100,59,74,0
42,75,40,74,11,18,20,99,2,30,1
90,40,30,56,12,20,2,101,54,19,0
